TimeStamp,T0.56,Td,Tgrass,Tw,RH,U0.56,U1.12,U2.24,U4.48,U5,U6.4,Sb,Ldw(uc),Luw(uc),Rn,Sdw,Suw
timestamp,degC,degC,degC,degC,%,m/s,m/s,m/s,m/s,m/s,m/s,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2
04/10/2019 22:00,11.07,11.2,10.76,10.97,97.1,0.1,0.2,0.3,0.5,0.4,0.6,-2.9,-2.6,12.1,5.9,-1.5,-1.2
04/10/2019 22:05,11.07,11.24,10.75,11.04,97.2,0.3,0.3,0.6,0.7,0.7,0.7,-2.1,-3.3,13.7,3,-2,-1.6
04/10/2019 22:10,11.01,11.23,10.62,11.04,97.2,0.2,0.2,0.4,0.6,0.4,0.6,-1.3,-3.5,13,1.5,-2.6,-1.8
04/10/2019 22:15,11.04,11.26,10.78,11.07,97.2,0.3,0.4,0.6,0.8,0.8,0.9,-1.1,-3.3,11.4,2.2,-2.6,-2
04/10/2019 22:20,10.97,11.24,10.77,11.05,97.2,0,0.1,0.1,0.4,0.2,0.5,-1.1,-3.5,9.8,1.5,-2.6,-2
04/10/2019 22:25,10.95,11.2,10.62,11.03,97.2,0,0,0,0.1,0,0.1,-1.1,-3.5,7.1,0.9,-2.8,-2.2
04/10/2019 22:30,10.92,11.17,10.72,10.99,97.2,0,0.2,0.3,0.5,0.4,0.5,-0.7,-2.6,6.2,5.1,-2.6,-2.2
04/10/2019 22:35,10.99,11.19,10.89,11,97.2,0,0,0.1,0.4,0.2,0.5,-0.9,-2.6,7.8,4,-2.6,-2
04/10/2019 22:40,10.99,11.22,10.86,11.04,97.2,0,0,0.1,0.4,0.2,0.5,-1.1,-2.8,7.8,3.3,-2.6,-2
04/10/2019 22:45,11.05,11.25,10.93,11.07,97.2,0,0,0.1,0.3,0.2,0.3,-1.1,-2.8,8.7,3.8,-2.3,-2
04/10/2019 22:50,11.05,11.25,10.87,11.08,97.2,0,0,0,0.2,0,0.3,-1.1,-3.7,8.5,-0.4,-2.6,-2
04/10/2019 22:55,11,11.23,10.63,11.07,97.2,0,0,0,0.3,0.1,0.3,-0.9,-4.6,8,-4,-2.8,-2
04/10/2019 23:00,10.92,11.21,10.39,11.05,97.2,0,0,0,0.3,0.1,0.3,-0.7,-5.9,7.4,-10.7,-3.4,-1.8
04/10/2019 23:05,10.91,11.16,9.95,11.01,97.2,0,0,0,0,0,0,-0.9,-5.9,6.4,-9.9,-3.4,-1.8
04/10/2019 23:10,10.86,11.18,9.81,11,97.1,0,0.1,0.2,0.4,0.2,0.3,-0.9,-5.9,5.5,-10.2,-2.8,-1.8
04/10/2019 23:15,10.79,11.16,9.95,10.98,97.1,0,0,0,0.1,0,0.1,-0.7,-5.2,5.1,-7.1,-2.8,-1.6
04/10/2019 23:20,10.57,11.06,9.9,10.9,97.1,0,0.1,0,0.2,0,0.1,-0.1,-5.5,4.6,-8.1,-3.1,-1.8
04/10/2019 23:25,10.62,11.07,9.26,10.88,97.1,0,0,0,0.3,0,0.2,0.1,-8.5,4.4,-21.6,-3.7,-1.6
04/10/2019 23:30,10.32,11.04,8.06,10.87,97,0,0,0,0,0,0,0.5,-12,3.7,-38.7,-4.5,-1.2
04/10/2019 23:35,9.84,10.82,7.06,10.71,97,0,0,0,0,0,0,0.9,-12.5,2.8,-39.7,-5.6,-1.4
04/10/2019 23:40,9.77,10.67,6.54,10.55,96.9,0,0,0,0,0,0,0.5,-11.1,1.5,-33.7,-4.8,-1.2
04/10/2019 23:45,9.21,10.49,6.54,10.38,96.9,0,0,0,0.1,0,0,0.5,-8.7,0.3,-22.6,-3.9,-1.2
04/10/2019 23:50,9.68,10.37,7.08,10.22,96.8,0,0,0,0,0,0,-0.1,-8.1,0.1,-20.8,-3.1,-1.2
04/10/2019 23:55,9.5,10.46,7.92,10.29,96.8,0,0,0,0,0,0,-0.5,-7.2,0.1,-18.5,-2.3,-0.3
05/10/2019 00:00,9.26,10.34,7.68,10.2,96.8,0,0,0,0.1,0,0,0.1,-8.3,0.1,-23.7,-3.7,-1.2
05/10/2019 00:05,9.31,10.17,6.92,10.04,96.8,0,0,0,0,0,0,0.1,-9.2,0.1,-26,-3.9,-0.8
05/10/2019 00:10,9.05,10.12,6.33,9.97,96.7,0,0,0,0,0,0,0.5,-10.3,-0.4,-30.9,-3.7,-0.8
05/10/2019 00:15,9.07,10,5.97,9.86,96.7,0,0,0,0.1,0,0,0.5,-10.1,-0.6,-32.5,-3.7,-0.5
05/10/2019 00:20,8.43,9.82,6.58,9.71,96.6,0,0,0.1,0.5,0.4,0.6,0.5,-6.3,-0.6,-11.7,-2.8,-0.8
05/10/2019 00:25,9.13,9.73,7.5,9.58,96.6,0,0,0,0.3,0,0.4,-0.5,-4.8,0.1,-5.8,-2,-0.8
05/10/2019 00:30,9.29,9.79,8.06,9.62,96.6,0,0,0,0.1,0,0.3,-1.5,-4.6,0.1,-5,-1.7,-0.5
05/10/2019 00:35,9.56,9.76,8.28,9.62,96.6,0,0,0,0.2,0,0.4,-1.7,-4.4,0.5,-5.5,-2,-1
05/10/2019 00:40,9.58,9.81,8.51,9.64,96.6,0,0,0,0.3,0,0.3,-1.7,-4.2,0.5,-5.3,-1.7,-0.8
05/10/2019 00:45,9.59,9.91,8.47,9.7,96.6,0,0,0,0.1,0,0.3,-1.3,-5.7,0.8,-12.8,-2,-0.8
05/10/2019 00:50,9.83,9.97,8.57,9.79,96.7,0,0,0,0.1,0,0.3,-1.5,-3.7,0.8,-1.4,-1.5,-1
05/10/2019 00:55,10.09,10.11,9.22,9.91,96.7,0,0,0.1,0.3,0.1,0.4,-1.9,-2.6,1.5,3.5,-0.6,-0.8
05/10/2019 01:00,10.2,10.23,9.79,10.02,96.8,0,0,0,0.2,0,0.2,-2.1,-2.2,1.9,5.9,-0.9,-1
05/10/2019 01:05,10.35,10.49,10.18,10.21,96.9,0,0,0,0.2,0,0.2,-2.3,-2,2.4,6.4,-0.6,-0.5
05/10/2019 01:10,10.51,10.66,10.38,10.43,97,0,0,0,0.1,0,0.2,-2.1,-2.4,3.5,4.3,-0.9,-0.8
05/10/2019 01:15,10.52,10.67,10.34,10.5,97.1,0,0,0,0.1,0,0.1,-1.9,-2.2,4.6,4.8,-1.5,-1.2
05/10/2019 01:20,10.72,10.8,10.45,10.58,97.1,0,0,0,0.1,0,0.2,-1.9,-2.4,4.9,4.6,-1.5,-1.4
05/10/2019 01:25,10.71,10.84,10.39,10.65,97.2,0,0,0.1,0.1,0,0.2,-1.5,-3.7,5.3,-2.2,-2,-1.2
05/10/2019 01:30,10.57,10.83,10.25,10.65,97.2,0,0.2,0.5,0.7,0.5,0.7,-0.7,-3.5,5.1,-0.9,-2.3,-1.6
05/10/2019 01:35,10.65,10.86,10.4,10.69,97.2,0,0.3,0.5,0.7,0.6,0.8,-0.3,-3.1,5.1,1.5,-2.3,-1.8
05/10/2019 01:40,10.73,10.95,10.49,10.78,97.3,0,0,0.2,0.3,0.3,0.4,-0.9,-3.1,4.9,1.2,-2,-1.6
05/10/2019 01:45,10.75,10.97,10.44,10.81,97.3,0,0,0,0.3,0.3,0.5,-1.1,-4.2,4.9,-4.8,-2.6,-1.6
05/10/2019 01:50,10.79,11.01,10.38,10.85,97.3,0,0,0,0.3,0.1,0.3,-1.1,-3.9,5.3,-4.2,-2.6,-1.6
05/10/2019 01:55,10.72,11,10.19,10.85,97.3,0,0,0,0.2,0.1,0.3,-0.9,-4.2,5.1,-5.3,-2.8,-1.6
05/10/2019 02:00,10.7,10.97,10.1,10.83,97.3,0,0,0,0.2,0.1,0.2,-0.7,-4.2,5.3,-4.5,-2.8,-1.6
05/10/2019 02:05,10.65,10.94,9.89,10.8,97.3,0,0,0,0.2,0,0.2,-0.7,-4.2,5.3,-3.5,-2.6,-1.8
05/10/2019 02:10,10.54,10.92,9.87,10.79,97.3,0,0,0,0.1,0,0.1,-0.9,-3.9,5.1,-3.7,-2.8,-1.8
05/10/2019 02:15,10.59,10.89,9.85,10.76,97.3,0,0,0,0.2,0,0.3,-1.1,-3.7,5.1,-1.7,-2.6,-1.8
05/10/2019 02:20,10.74,10.94,10.15,10.78,97.3,0,0,0.1,0.4,0.1,0.5,-1.1,-3.5,4.9,-1.4,-2.3,-1.6
05/10/2019 02:25,10.81,11.02,10.3,10.86,97.3,0,0,0.1,0.4,0.3,0.5,-0.9,-3.5,4.9,-1.4,-2.3,-1.4
05/10/2019 02:30,10.88,11.07,10.5,10.91,97.3,0,0,0,0.2,0,0.2,-1.1,-3.5,3.9,-1.9,-2.3,-1.4
05/10/2019 02:35,10.88,11.07,10.4,10.92,97.3,0,0,0,0.2,0.1,0.2,-1.3,-3.5,3,-1.7,-2.6,-1.6
05/10/2019 02:40,10.94,11.07,10.43,10.92,97.3,0,0,0,0.1,0.1,0.1,-1.3,-3.3,3.5,-1.1,-2.6,-1.6
05/10/2019 02:45,10.87,11.07,10.47,10.91,97.3,0,0,0,0.1,0.1,0.1,-1.1,-3.3,3.5,-0.6,-2.6,-1.6
05/10/2019 02:50,10.89,11.08,10.55,10.92,97.3,0,0,0,0.1,0,0.1,-1.1,-3.3,2.6,-0.6,-2.3,-1.6
05/10/2019 02:55,10.91,11.1,10.67,10.94,97.3,0,0.1,0.1,0.4,0.3,0.4,-1.1,-3.3,4.6,-0.4,-2.3,-1.6
05/10/2019 03:00,10.91,11.12,10.64,10.96,97.2,0,0.1,0.1,0.3,0.2,0.4,-0.9,-3.3,5.5,-0.9,-2.6,-1.8
05/10/2019 03:05,10.94,11.13,10.7,10.97,97.2,0,0.1,0.2,0.5,0.4,0.5,-0.7,-3.5,6,-1.4,-2.6,-1.8
05/10/2019 03:10,10.92,11.15,10.75,10.98,97.2,0.1,0.1,0.2,0.3,0.3,0.4,-0.9,-3.5,6.2,-1.7,-2.6,-1.8
05/10/2019 03:15,10.91,11.16,10.67,10.98,97.2,0,0,0,0.1,0.2,0.1,-0.9,-3.5,6.9,-1.9,-2.6,-1.8
05/10/2019 03:20,10.9,11.14,10.62,10.97,97.1,0,0,0.1,0.3,0.2,0.3,-0.9,-3.5,7.4,-1.7,-2.6,-1.8
05/10/2019 03:25,10.84,11.11,10.59,10.95,97.1,0,0,0.2,0.4,0.4,0.5,-0.5,-3.7,7.8,-2.2,-2.8,-1.8
05/10/2019 03:30,10.89,11.13,10.52,10.94,97.1,0,0,0.1,0.3,0.1,0.3,-0.9,-3.7,7.6,-2.4,-2.6,-1.8
05/10/2019 03:35,10.91,11.14,10.64,10.96,97,0,0.1,0.4,0.6,0.2,0.6,-0.7,-3.7,7.8,-2.2,-2.6,-1.8
05/10/2019 03:40,10.89,11.16,10.62,10.96,97,0,0,0.2,0.3,0.2,0.3,-0.9,-3.9,8.7,-3.5,-2.6,-1.8
05/10/2019 03:45,10.89,11.15,10.67,10.96,97,0.1,0.1,0.2,0.4,0.4,0.5,-0.7,-4.2,8.5,-4,-2.6,-1.8
05/10/2019 03:50,10.89,11.14,10.48,10.95,96.9,0,0.1,0.2,0.4,0.2,0.4,-0.9,-3.9,8,-2.9,-2.8,-2
05/10/2019 03:55,10.81,11.09,10.46,10.91,96.9,0,0.1,0.1,0.3,0.2,0.3,-0.5,-3.7,8.3,-2.4,-2.8,-1.8
05/10/2019 04:00,10.78,11.08,10.43,10.89,96.8,0,0,0.1,0.3,0.2,0.3,-0.5,-3.7,9.4,-1.9,-2.8,-1.8
05/10/2019 04:05,10.82,11.08,10.5,10.88,96.8,0,0.1,0.2,0.4,0.4,0.5,-0.7,-3.7,8.5,-2.7,-2.6,-1.8
05/10/2019 04:10,10.79,11.09,10.51,10.89,96.8,0,0,0,0.3,0.1,0.3,-0.7,-3.7,9.4,-2.4,-2.6,-1.8
05/10/2019 04:15,10.75,11.06,10.45,10.87,96.8,0,0,0.1,0.4,0.3,0.5,-0.3,-3.9,9.4,-2.7,-2.8,-1.8
05/10/2019 04:20,10.76,11.05,10.3,10.87,96.8,0,0,0,0.2,0,0.2,-0.5,-3.9,8.5,-3.5,-2.8,-1.8
05/10/2019 04:25,10.71,11.03,10.2,10.85,96.7,0,0,0,0.1,0,0,-0.7,-4.2,7.1,-4,-2.8,-1.8
05/10/2019 04:30,10.67,11.01,10.16,10.83,96.7,0,0,0,0.2,0.1,0.2,-0.5,-3.9,6,-3.5,-2.8,-1.8
05/10/2019 04:35,10.71,11.01,10.22,10.82,96.7,0,0,0,0.1,0,0.1,-0.9,-3.9,7.8,-2.9,-2.8,-1.8
05/10/2019 04:40,10.58,10.96,10.1,10.79,96.7,0,0,0,0.1,0,0.1,-0.5,-4.4,5.8,-5.3,-2.8,-1.8
05/10/2019 04:45,10.59,10.93,10,10.76,96.7,0,0.2,0.2,0.4,0.3,0.3,-0.7,-4.2,9.4,-3.2,-2.8,-1.6
05/10/2019 04:50,10.56,10.9,10.07,10.73,96.7,0,0,0,0.3,0.2,0.4,-0.5,-4.2,9.2,-3.2,-2.8,-1.8
05/10/2019 04:55,10.56,10.89,10.09,10.7,96.7,0,0,0,0.2,0,0.2,-0.5,-4.4,9.2,-4.5,-2.8,-1.6
05/10/2019 05:00,10.63,10.93,10.08,10.74,96.7,0,0,0,0.1,0,0.1,-0.9,-4.2,9.2,-4.2,-2.6,-1.6
05/10/2019 05:05,10.59,10.88,10.04,10.72,96.7,0,0,0,0,0,0,-0.5,-3.9,9.2,-2.2,-2.8,-1.6
05/10/2019 05:10,10.57,10.87,10.15,10.7,96.7,0,0,0,0.1,0,0.2,-0.7,-2.6,8.9,3.5,-2.6,-1.8
05/10/2019 05:15,10.64,10.89,10.42,10.71,96.7,0,0,0,0,0,0.1,-1.3,-2.6,8.5,3.5,-2.3,-1.8
05/10/2019 05:20,10.82,10.99,10.71,10.79,96.7,0,0.1,0.1,0.3,0.1,0.4,-1.1,-2,6.7,5.6,-1.7,-1.6
05/10/2019 05:25,10.87,11,10.84,10.83,96.7,0,0,0,0.2,0.1,0.2,-1.5,-2.2,7.4,5.1,-2,-1.6
05/10/2019 05:30,10.95,11.09,10.92,10.88,96.7,0,0,0,0.1,0,0.1,-1.3,-2,5.1,5.9,-2,-1.6
05/10/2019 05:35,10.98,11.13,11.01,10.94,96.8,0,0,0,0.1,0.1,0.2,-1.1,-2,3.7,5.6,-2,-1.8
05/10/2019 05:40,11.02,11.16,11.07,10.97,96.8,0,0,0,0.3,0.1,0.2,-1.1,-2,6.2,5.9,-2,-1.8
05/10/2019 05:45,11.02,11.18,11.1,11,96.8,0,0.1,0.1,0.2,0.2,0.2,-0.9,-2.2,7.1,5.1,-2.3,-2
05/10/2019 05:50,11,11.18,11.05,10.99,96.8,0.2,0.2,0.3,0.5,0.3,0.6,-0.7,-2.6,9.6,3.5,-2.3,-2
05/10/2019 05:55,10.98,11.17,10.99,10.97,96.7,0.3,0.3,0.5,0.7,0.7,0.8,-0.5,-3.1,10.8,1.5,-2.3,-2
05/10/2019 06:00,10.95,11.15,10.98,10.95,96.7,0.1,0.2,0.3,0.6,0.5,0.6,-0.5,-2.4,11.2,4.3,-2,-2
05/10/2019 06:05,10.95,11.11,11.03,10.9,96.5,0.6,0.4,0.8,1,0.9,1,-0.5,-2,13.3,6.6,-1.7,-2.2
05/10/2019 06:10,10.94,11.13,11.04,10.9,96.4,0,0,0.1,0.3,0.2,0.4,-0.7,-2,13,6.4,-1.2,-2.2
05/10/2019 06:15,10.96,11.13,11.07,10.9,96.3,0.1,0.1,0.2,0.4,0.4,0.5,-0.9,-2,13,7.1,-0.6,-2
05/10/2019 06:20,10.95,11.15,11.12,10.9,96.2,0,0,0.2,0.3,0.3,0.4,-0.9,-2,11.2,7.4,-0.1,-2
05/10/2019 06:25,10.92,11.12,11.07,10.88,96.1,0.2,0.1,0.3,0.5,0.5,0.6,-0.9,-2.6,12.1,6.4,1.8,-1.8
05/10/2019 06:30,10.93,11.11,11.05,10.86,96,0.1,0.1,0.3,0.5,0.5,0.5,-0.9,-2.4,12.6,7.9,2.7,-1.6
05/10/2019 06:35,10.94,11.12,11.12,10.87,95.8,0,0,0.1,0.3,0.2,0.4,-1.1,-2.4,11.9,8.7,4.6,-1.2
05/10/2019 06:40,10.98,11.11,11.12,10.86,95.8,0.2,0.2,0.4,0.6,0.6,0.7,-0.7,-3.3,12.1,8.7,8.7,-0.3
05/10/2019 06:45,11,11.12,11.19,10.85,95.6,0,0.1,0.3,0.5,0.5,0.5,-0.9,-3.3,11.7,11.8,13.1,0.5
05/10/2019 06:50,11.03,11.13,11.21,10.86,95.5,0.3,0.2,0.5,0.7,0.7,0.8,-0.7,-4.2,13.5,12.6,18.6,1.5
05/10/2019 06:55,11.05,11.13,11.23,10.84,95.4,0.1,0.1,0.3,0.5,0.5,0.6,-0.7,-4.8,14.2,14.1,24.4,2.6
05/10/2019 07:00,11.1,11.12,11.28,10.83,95.3,0.5,0.4,0.7,0.8,0.9,1,-0.7,-4.4,13,19.8,30.4,3.6
05/10/2019 07:05,11.16,11.14,11.37,10.82,95.1,0.4,0.3,0.6,0.8,1,1,-0.9,-4.4,17.3,22.7,34.2,4.7
05/10/2019 07:10,11.17,11.16,11.35,10.83,94.8,0.2,0.2,0.5,0.8,0.9,0.9,-0.7,-4.6,16.9,17,27.1,2.8
05/10/2019 07:15,11.18,11.2,11.25,10.85,94.7,0.4,0.3,0.6,0.8,0.9,0.9,-0.5,-5,17.1,11.8,21.6,1.3
05/10/2019 07:20,11.21,11.18,11.17,10.82,94.4,0.5,0.3,0.7,1,0.9,1.1,-0.5,-5,17.1,14.4,24.4,1.8
05/10/2019 07:25,11.35,11.22,11.24,10.84,94.2,0.6,0.4,0.8,1,1.1,1.1,-0.5,-5.5,17.3,18.8,32.3,3.2
05/10/2019 07:30,11.49,11.27,11.5,10.88,94.2,0.1,0.1,0.2,0.5,0.5,0.6,-1.1,-5.5,16,24,39.2,4.5
05/10/2019 07:35,11.63,11.3,11.78,10.91,94.2,0.2,0.2,0.4,0.6,0.7,0.6,-1.5,-5.2,18,29.4,44.7,5.5
05/10/2019 07:40,11.8,11.31,11.87,10.91,94.1,0.2,0.3,0.5,0.7,0.8,0.8,-1.3,-5.2,18.7,41.6,61.7,8.9
05/10/2019 07:45,11.89,11.37,12.04,10.95,94,0.8,0.6,0.9,1.1,1.2,1.2,-1.3,-5.2,19.4,46.7,70.2,10.5
05/10/2019 07:50,12.01,11.4,12.08,10.96,93.8,0.5,0.5,0.6,0.9,0.9,1,-1.7,-5.2,19.6,52.2,77.4,12
05/10/2019 07:55,12.14,11.48,12.29,10.98,93.3,0.8,0.5,1,1.2,1.3,1.3,-1.5,-5,19.1,61.5,88.9,14.3
05/10/2019 08:00,12.19,11.54,12.28,11,92.9,0.9,0.7,1.1,1.4,1.4,1.5,-1.3,-4.8,17.3,64.9,91.4,14.5
05/10/2019 08:05,12.56,11.65,12.9,11.03,92.5,0.7,0.6,0.9,1.1,1.1,1.2,-1.9,-5.5,15.5,100.8,144.6,25
05/10/2019 08:10,12.56,11.81,13.08,11.17,92.4,0.8,0.6,0.9,1.2,1.3,1.3,-1.9,-5.7,15.3,81.2,118.8,19.7
05/10/2019 08:15,12.5,11.85,12.91,11.18,91.9,0.5,0.5,0.8,0.9,0.9,1,-1.5,-5.7,13,65.6,96.3,15.1
05/10/2019 08:20,12.64,11.94,13.34,11.24,91.8,0.3,0.3,0.5,0.7,0.8,0.9,-1.5,-5.9,12.1,69.8,100.4,15.8
05/10/2019 08:25,12.72,12,13.35,11.27,91.7,0.5,0.4,0.8,0.9,0.9,1,-1.3,-6.8,10.8,74.2,107.8,17
05/10/2019 08:30,12.66,12.08,13.24,11.31,91.3,1,0.8,1.2,1.4,1.5,1.5,-0.7,-8.5,7.8,77.5,118.3,18.9
05/10/2019 08:35,12.79,12.06,13.21,11.24,90.5,0.7,0.6,0.9,1.1,1.2,1.2,-0.9,-9.4,5.1,85.3,129,21
05/10/2019 08:40,13.01,12.21,13.75,11.36,90.4,0.4,0.3,0.7,1,1.2,1,-1.5,-10.7,4.2,85,129.5,21.4
05/10/2019 08:45,12.9,12.21,13.48,11.31,89.8,0.8,0.6,1,1.2,1.3,1.4,-0.7,-10.7,2.6,72.4,109.8,17.9
05/10/2019 08:50,12.66,12.16,13.05,11.23,89.2,0.8,0.6,1,1.3,1.3,1.4,0.3,-11.6,0.3,61,95.8,15.1
05/10/2019 08:55,13.02,12.3,13.72,11.35,89.5,0.7,0.5,0.9,1.1,1.2,1.2,-0.5,-13.8,-0.4,79.9,125.7,21
05/10/2019 09:00,13.08,12.41,13.89,11.46,89.6,0.7,0.6,0.9,1.1,1.1,1.2,-1.3,-15.1,-1.3,77,122.1,20.4
05/10/2019 09:05,13.1,12.45,13.57,11.48,89.3,0.5,0.5,0.8,1,1.1,1.1,-0.7,-16.4,-2.9,69.5,115.2,18.9
05/10/2019 09:10,13.28,12.58,14.17,11.59,88.8,0.7,0.5,0.9,1.2,1.3,1.2,-1.3,-17.5,-3.1,93.8,144.9,24.3
05/10/2019 09:15,13.4,12.59,14.45,11.55,88.5,0.8,0.6,1,1.3,1.4,1.4,-1.7,-19,-4.4,106.3,160.8,27.5
05/10/2019 09:20,13.68,12.65,14.9,11.63,88.5,0.6,0.5,0.8,1,1.1,1.2,-2.3,-20.5,-5.6,119.2,182.5,31.2
05/10/2019 09:25,13.65,12.77,15.51,11.73,88.5,0.9,0.7,1.2,1.4,1.6,1.5,-2.3,-21.6,-4.9,125.4,183.1,31
05/10/2019 09:30,13.79,12.79,15.54,11.71,87.8,0.5,0.4,0.8,1.1,1.2,1.2,-1.1,-22.5,-6,138.1,189.1,31.9
05/10/2019 09:35,13.99,12.92,15.71,11.8,87.7,0.5,0.5,0.8,0.9,1,1,-1.9,-22.7,-6.7,131.1,178.4,29.6
05/10/2019 09:40,13.84,12.96,15.14,11.83,87.4,0.9,0.7,1.1,1.4,1.5,1.5,-0.7,-23.6,-8.1,119.5,163,26.6
05/10/2019 09:45,13.89,12.99,15.33,11.83,87,0.5,0.6,0.8,0.9,1,1,-0.7,-24.3,-8.8,125.2,169.9,27.3
05/10/2019 09:50,14.08,13.04,15.77,11.84,86.7,0.5,0.5,0.7,1,1.1,1.2,-1.3,-24.7,-8.8,132.4,178.4,28.7
05/10/2019 09:55,14.35,13.05,16.18,11.84,86.4,0.2,0.4,0.5,0.7,0.8,0.8,-1.5,-24.7,-9,146.9,197.1,32.1
05/10/2019 10:00,14.53,13.22,16.52,11.97,86.6,0.3,0.3,0.5,0.7,0.7,0.8,-2.3,-25.4,-8.8,130.1,177.9,28.7
05/10/2019 10:05,14.01,13.17,15.82,11.91,85.7,0.7,0.6,0.9,1.2,1.3,1.4,-0.7,-25.1,-9.7,130.6,174.8,28.3
05/10/2019 10:10,14.25,13.23,15.56,11.92,85.5,0.6,0.5,0.8,1.1,1.2,1.1,-0.3,-25.4,-10.1,115.6,156.2,24.5
05/10/2019 10:15,14.08,13.26,15.47,11.92,85.3,0.7,0.7,0.9,1.1,1.1,1.1,0.5,-25.4,-10.6,124.1,169.1,27.3
05/10/2019 10:20,14.43,13.3,16.13,11.98,85.3,0.5,0.5,0.7,0.9,1,1.2,-0.7,-25.4,-10.6,138.1,184.4,30
05/10/2019 10:25,14.46,13.37,16.15,11.99,84.9,0.3,0.4,0.6,0.9,1,1.1,-1.3,-25.1,-10.8,137.8,185.8,30.4
05/10/2019 10:30,14.64,13.48,16.49,12.08,84.6,0.2,0.3,0.5,0.7,0.7,0.8,-1.7,-25.8,-10.8,138.1,188,31.2
05/10/2019 10:35,14.65,13.56,17.08,12.15,84.3,0.4,0.6,0.8,1.1,1.2,1.2,-1.5,-26.2,-11,150,199,33.1
05/10/2019 10:40,14.73,13.56,17.16,12.08,83.8,0.7,0.7,1,1.1,1.3,1.3,0.1,-26.7,-11,171.7,222.1,37.3
05/10/2019 10:45,14.54,13.6,16.9,12.08,83.6,0.3,0.4,0.4,0.6,0.5,0.6,-1.9,-26,-11.7,141.7,191.6,32.1
05/10/2019 10:50,14.7,13.69,17.19,12.15,83.3,0.7,0.6,0.8,0.9,1,1,-2.3,-27.8,-12.2,144.8,197.4,33.5
05/10/2019 10:55,14.77,13.75,16.35,12.18,83.3,0.7,0.6,0.9,1.1,1.2,1.2,0.1,-28.2,-12.4,142.8,186.1,30.8
05/10/2019 11:00,14.92,13.81,16.94,12.19,82.4,0.8,0.7,1,1.2,1.4,1.4,0.3,-28.4,-12.8,160.6,211.6,35.8
05/10/2019 11:05,14.89,13.93,17.42,12.19,82,0.8,0.8,0.9,1.1,1.2,1.2,0.1,-28,-12.8,174.6,229.5,39.6
05/10/2019 11:10,15.41,14.03,17.76,12.29,81.8,0.3,0.4,0.5,0.7,0.8,0.9,-1.9,-29.5,-13.1,188.3,253.4,44.2
05/10/2019 11:15,15.34,14.23,18.03,12.47,81.6,0.8,0.7,0.9,1.1,1.3,1.3,-2.3,-30.2,-13.1,180.8,241,41.7
05/10/2019 11:20,15.63,14.3,18.77,12.47,80.7,0.7,0.7,0.8,1,1.1,1.2,-1.7,-31,-13.1,190.4,251.2,43.1
05/10/2019 11:25,15.56,14.41,18.86,12.48,80.1,0.9,0.8,1.1,1.3,1.3,1.4,-0.5,-28.9,-13.5,182.9,234.1,40.2
05/10/2019 11:30,15.48,14.43,18.36,12.52,79.9,0.7,0.6,0.9,1.1,1.2,1.3,-0.3,-27.3,-13.5,156.2,199,33.3
05/10/2019 11:35,15.51,14.51,18.43,12.39,77.8,0.6,0.6,0.7,0.9,0.9,1,-0.3,-27.8,-13.7,138.4,183.3,30.8
05/10/2019 11:40,15.37,14.53,17.89,12.26,76.5,1,0.8,1.3,1.5,1.6,1.7,0.9,-26.9,-14,137.1,179.2,29.8
05/10/2019 11:45,15.4,14.57,17.41,12.23,75.8,0.8,0.8,1.2,1.4,1.6,1.7,1.2,-25.8,-14.2,142,176.5,29.4
05/10/2019 11:50,15.44,14.59,17.4,12.11,74.4,0.6,0.8,1.1,1.3,1.5,1.5,0.3,-25.1,-14.4,134,167.7,27.9
05/10/2019 11:55,15.57,14.69,17.93,12.17,74.4,0.2,0.4,0.5,0.7,0.8,1,-1.3,-25.8,-14.2,127.2,170.2,29.1
05/10/2019 12:00,15.68,14.77,18.12,12.26,74.2,0.7,0.7,1,1.2,1.3,1.4,-1.3,-27.1,-14.4,144.6,186.9,31.9
05/10/2019 12:05,15.65,14.8,17.96,12.23,73.7,0.4,0.6,0.9,1.3,1.3,1.6,-0.7,-28.9,-14.4,141.2,187.7,31.4
05/10/2019 12:10,15.7,14.79,18.07,12.09,72.7,0.6,0.7,0.9,1.2,1.2,1.3,0.1,-29.5,-14.4,148.2,196.8,33.3
05/10/2019 12:15,16.06,14.86,18.77,12.22,73.2,0.7,0.6,1,1.2,1.3,1.5,-1.1,-30.6,-14.4,168.6,220.1,37.7
05/10/2019 12:20,15.91,14.89,18.72,12.18,72.6,0.7,0.6,1,1.2,1.3,1.4,-0.5,-30.2,-14.4,163.7,215.2,37.3
05/10/2019 12:25,15.76,14.87,19.06,12.17,72.2,0.9,1.1,1.2,1.5,1.5,1.7,0.1,-31.3,-14.9,178,231.1,40
05/10/2019 12:30,15.74,14.8,18.86,12.09,72.5,0.9,1.2,1.2,1.5,1.6,1.7,0.3,-30.6,-14.7,174.8,225.4,38.8
05/10/2019 12:35,15.92,14.84,18.98,12.17,73,0.7,0.9,1.1,1.3,1.5,1.5,-0.1,-30.2,-14.7,174.3,225.6,39
05/10/2019 12:40,16.31,14.94,19,12.26,72.9,0.7,0.6,1.1,1.3,1.4,1.6,-0.9,-30.6,-14.7,175.6,232.2,40.6
05/10/2019 12:45,15.91,14.96,18.69,12.24,72.8,1.1,1.2,1.6,1.9,2.1,2.1,0.5,-29.5,-14.9,169.2,219.9,38.1
